"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",1.1320267250666,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",1.11153772534448,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",1.01646307874411,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2005","2005",39.0845718383789,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2010","2010",25.0411720275879,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2015","2015",24.116849899292,,
"MEX","Mexico","HOR","Gap between groups (horizontal inequality)","6_3","Student skills (science)","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",424.088992195639,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2004","2004",2.94237510993783,"B","Break"
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2005","2005",2.98895855835757,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2006","2006",2.63900171587698,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2007","2007",2.26503459765609,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2008","2008",2.4488862510844,"B","Break"
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2009","2009",2.89150815413747,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",3.60358199134306,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",3.94472619982288,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",5.17757706418356,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",6.65789882967292,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",7.30803645955193,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",6.82980398241941,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",6.47142762299691,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",6.32371830886582,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",5.84848456344178,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",5.38626046513604,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",4.59363170703171,,
"ITA","Italy","HOR","Gap between groups (horizontal inequality)","2_3","Long-term unemployment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2021","2021",5.23517174456185,"B","Break"
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2004","2004",16.598631,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2005","2005",14.867568,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2006","2006",14.074262,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2007","2007",13.626032,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2008","2008",10.785195,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2009","2009",15.830053,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2010","2010",16.708559,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2011","2011",13.901437,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2012","2012",13.365893,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2013","2013",12.793938,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2014","2014",11.121464,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2015","2015",10.239431,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2016","2016",11.158343,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2017","2017",12.277011,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2018","2018",8.6677752,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2019","2019",5.1844716,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2020","2020",9.6408367,,
"LVA","Latvia","HOR","Gap between groups (horizontal inequality)","2_4","Youth not in employment, education or training","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2021","2021",12.33,,
"ESP","Spain","HOR","Gap between groups (horizontal inequality)","6_2","Student skills (maths)","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2018","2018",478.135910517175,,
"NLD","Netherlands","HOR","Gap between groups (horizontal inequality)","6_3","Student skills (science)","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2018","2018",507.505043006657,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",10.586004704237,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",10.586004704237,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",10.586004704237,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",10.586004704237,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",10.586004704237,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",10.586004704237,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",10.586004704237,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",10.586004704237,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",10.586004704237,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",10.586004704237,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",10.586004704237,,
"RUS","Russia","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2021","2021",10.586004704237,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","6_3","Student skills (science)","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2018","2018",503.472767016332,,
"POL","Poland","HOR","Gap between groups (horizontal inequality)","6_1","Student skills (reading)","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",495.450119682265,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",7.74830293655396,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",8.0299015045166,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",9.46544551849365,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",9.3680534362793,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","2_5","Labour market insecurity","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",10.5141448974609,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2004","2004",7.28707088036944,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2005","2005",7.46152283695108,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2006","2006",7.45825492230853,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2007","2007",7.02386942784847,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2008","2008",6.81331735178838,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2009","2009",6.2492829798036,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",6.40349773458732,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",6.58170032495402,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",6.52282583207172,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",6.44971916149105,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",6.3247840422563,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",6.19271153284015,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",5.98136458478421,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",5.90938604412554,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",5.81366241627199,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",5.57969330993188,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",5.29609400063615,,
"CAN","Canada","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2021","2021",5.47717943908947,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2004","2004",63.3719351765269,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2005","2005",65.1593114532664,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2006","2006",66.0923505977123,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2007","2007",66.7777269826197,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2008","2008",67.5381287195693,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2009","2009",67.7206214777,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2010","2010",67.770022160205,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2011","2011",68.2621891245682,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2012","2012",68.3319393454554,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2013","2013",68.3091152038408,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2014","2014",68.080834651331,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2015","2015",68.7856688945549,"B","Break"
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2016","2016",69.4602264668284,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2017","2017",70.3997139630203,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2018","2018",71.3490434757286,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2019","2019",72.1683230874436,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2020","2020",71.072191561908,,
"AUS","Australia","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2021","2021",73.2002163330546,,
"ISL","Iceland","HOR","Gap between groups (horizontal inequality)","7_3","Satisfaction with personal relationships","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",7.99088359046283,,
"ISL","Iceland","HOR","Gap between groups (horizontal inequality)","7_3","Satisfaction with personal relationships","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",7.93655418556083,,
"CHL","Chile","HOR","Gap between groups (horizontal inequality)","2_6","Job strain","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",31.664981842041,,
"GRC","Greece","HOR","Gap between groups (horizontal inequality)","6_1","Student skills (reading)","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2018","2018",478.786282290375,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2004","2004",76.3724198506807,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2005","2005",77.2773480662984,"B","Break"
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2006","2006",78.7005049162902,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2007","2007",80.6672025723473,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2008","2008",81.6554310460288,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2009","2009",81.2720848056537,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",81.811672037236,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",83.2751653196179,"B","Break"
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",83.807739754192,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",83.8706743667864,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",84.0455325684344,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",84.069636322155,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",84.5397395384688,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",85.0227264895776,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",85.6546177945945,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",86.2406188249322,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",84.5029809973251,,
"DEU","Germany","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2021","2021",84.710731980212,"B","Break"
"ISR","Israel","HOR","Gap between groups (horizontal inequality)","6_2","Student skills (maths)","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",458.193635285558,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2004","2004",89.9138394229537,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2005","2005",91.6280206783374,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2006","2006",91.4323764040484,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2007","2007",92.0182907890352,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2008","2008",91.2653143208833,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2009","2009",89.1627772020326,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2010","2010",87.4227024971745,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2011","2011",84.4908788136381,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2012","2012",85.42097874862,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2013","2013",86.5877287079786,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2014","2014",86.8057760827612,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2015","2015",85.6192944632306,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2016","2016",84.6546622284431,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2017","2017",85.5700636485409,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2018","2018",86.0974869626888,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2019","2019",87.0205203750406,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2020","2020",79.0860517525825,,
"CRI","Costa Rica","HOR","Gap between groups (horizontal inequality)","2_1","Employment rate","CWB","Current Well-being","MALE","Men","TOT","Total population","TOT","Total population","2021","2021",82.6811989894503,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2004","2004",0.604198135319548,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2005","2005",0.442539857121364,"B","Break"
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2006","2006",0.440348182283666,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2007","2007",0.476237576668294,"B","Break"
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2008","2008",0.422976055431153,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2009","2009",0.5035594828356,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2010","2010",0.53290432859082,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2011","2011",0.57865691197888,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","2_7","Long hours in paid work","CWB","Current Well-being","FEMALE","Women","TOT","Total population","TOT","Total population","2012","2012",0.543901664887324,,
