"LOCATION","Country","TYPE_VAR","Type of indicator","VARIABLE","Indicator","WB","Current/Future Well-being","SEX","Sex","AGE","Age","EDUCATION","Education","TIME","Time","Value","Flag Codes","Flags"
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2011","2011",80.128812789917,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2012","2012",80.128812789917,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2013","2013",80.128812789917,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2014","2014",80.128812789917,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",80.128812789917,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2016","2016",80.128812789917,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",80.128812789917,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",80.128812789917,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2019","2019",80.128812789917,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2020","2020",80.128812789917,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",80.128812789917,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2022","2022",80.128812789917,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2010","2010",8.42086896300316,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2011","2011",8.42086896300316,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2012","2012",8.42086896300316,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2013","2013",8.42086896300316,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2014","2014",8.42086896300316,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",8.42086896300316,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2016","2016",8.42086896300316,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",8.42086896300316,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",8.42086896300316,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2019","2019",8.42086896300316,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2020","2020",8.42086896300316,,
"SWE","Sweden","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",8.42086896300316,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2007","2007",90.4,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2008","2008",88.6,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2009","2009",89.4,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2010","2010",88.6,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2011","2011",88.7,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2012","2012",89,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2013","2013",86.6,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2014","2014",84.8,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",85.5,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2016","2016",82.9,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",86.5,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",88,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2019","2019",87.1,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2020","2020",88.3,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2012","2012",94.3168580532074,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2014","2014",94.3168580532074,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",94.3168580532074,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2016","2016",94.3168580532074,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",94.3168580532074,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",94.3168580532074,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2019","2019",94.3168580532074,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2020","2020",94.3168580532074,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",94.3168580532074,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2012","2012",88.0243360996246,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2014","2014",88.0243360996246,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",88.0243360996246,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2016","2016",88.0243360996246,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",88.0243360996246,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",88.0243360996246,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2019","2019",88.0243360996246,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2020","2020",88.0243360996246,,
"CHE","Switzerland","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",88.0243360996246,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2006","2006",81.6,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2007","2007",84.6,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2008","2008",86.4,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2009","2009",86.2,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2010","2010",85.3,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2011","2011",85.8,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2012","2012",86.9,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2013","2013",86.8,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2014","2014",87.8,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",85.7,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2016","2016",87.2,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",87,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",85.8,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2019","2019",85.9,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2020","2020",86.6,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2012","2012",90.7154858112335,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2014","2014",90.7154858112335,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",90.7154858112335,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2016","2016",90.7154858112335,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",90.7154858112335,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",90.7154858112335,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2019","2019",90.7154858112335,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2020","2020",90.7154858112335,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",90.7154858112335,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","8_2","Voter turnout ","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",91.0315246582031,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2012","2012",56.1415910720825,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2014","2014",56.1415910720825,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",56.1415910720825,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2016","2016",56.1415910720825,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",56.1415910720825,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",56.1415910720825,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2019","2019",56.1415910720825,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2020","2020",56.1415910720825,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",56.1415910720825,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2010","2010",25.5908310413361,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2011","2011",25.5908310413361,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2012","2012",25.5908310413361,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2013","2013",25.5908310413361,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2014","2014",25.5908310413361,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",25.5908310413361,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2016","2016",25.5908310413361,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",25.5908310413361,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",25.5908310413361,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2019","2019",25.5908310413361,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2020","2020",25.5908310413361,,
"TUR","Türkiye","HOR","Gap between groups (horizontal inequality)","11_2","Negative affect balance","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",25.5908310413361,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2005","2005",84.1,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2006","2006",85.8,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2007","2007",86,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2008","2008",88,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2009","2009",88,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2010","2010",87.6,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2011","2011",85,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2012","2012",84.7,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2013","2013",84.3,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2014","2014",80.5,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",80.9,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2016","2016",78.9,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",79.4,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",79.4,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2019","2019",79.1,"B","Break"
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2010","2010",94.0078377723694,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2011","2011",94.0078377723694,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2012","2012",94.0078377723694,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2013","2013",94.0078377723694,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2014","2014",94.0078377723694,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",94.0078377723694,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2016","2016",94.0078377723694,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",94.0078377723694,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",94.0078377723694,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2019","2019",94.0078377723694,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2020","2020",94.0078377723694,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","7_1","Social support","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",94.0078377723694,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","8_2","Voter turnout ","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2013","2013",77.6452865600586,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2010","2010",79.7043561935425,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2011","2011",79.7043561935425,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2012","2012",79.7043561935425,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2013","2013",79.7043561935425,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2014","2014",79.7043561935425,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2015","2015",79.7043561935425,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2016","2016",79.7043561935425,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2017","2017",79.7043561935425,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2018","2018",79.7043561935425,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2019","2019",79.7043561935425,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2020","2020",79.7043561935425,,
"GBR","United Kingdom","HOR","Gap between groups (horizontal inequality)","10_2","Feeling safe at night","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2021","2021",79.7043561935425,,
"USA","United States","HOR","Gap between groups (horizontal inequality)","5_2","Perceived health","CWB","Current Well-being","TOT","Total population","TOT","Total population","TERTIARY","Tertiary","2004","2004",92.4,"D","Difference in methodology"
